user_id,item_id,predicted_rating
332,132135,10.000000000000002
332,136860,10.000000000000002
332,140321,10.000000000000002
339,185800,10.000000000000002
339,806803,10.000000000000002
339,834620,10.000000000000002
339,1126241,10.000000000000002
339,1240309,10.000000000000002
340,386314,10.000000000000002
340,124553,10.0
340,130259,10.0
340,132738,10.0
340,206849,10.0
341,130727,10.000000000000002
341,131117,10.000000000000002
341,142179,10.000000000000002
341,148089,10.000000000000002
341,160612,10.000000000000002
363,463728,10.000000000000002
363,1150596,10.000000000000002
363,1835732,10.000000000000002
363,123373,10.0
363,123793,10.0
367,123793,8.0
367,125424,8.0
367,125465,8.0
367,128730,8.0
367,131533,8.0
426,532982,10.000000000000002
426,693185,10.000000000000002
426,780380,10.000000000000002
426,1566348,10.000000000000002
426,1834911,10.000000000000002
430,362332,10.000000000000002
430,550800,10.000000000000002
430,577391,10.000000000000002
430,1019819,10.000000000000002
430,1048184,10.000000000000002
432,167112,10.000000000000002
432,532135,10.000000000000002
432,1359622,10.000000000000002
432,1640972,10.000000000000002
432,2948344,10.000000000000002
441,126335,10.000000000000002
441,130259,10.000000000000002
441,141548,10.000000000000002
441,158028,10.000000000000002
441,326784,10.000000000000002
442,144051,10.000000000000002
442,1009845,10.000000000000002
442,1250367,10.000000000000002
442,1618192,10.000000000000002
442,1626903,10.000000000000002
457,145906,10.000000000000002
457,152510,10.000000000000002
457,265806,10.000000000000002
457,379930,10.000000000000002
457,424691,10.000000000000002
464,1109803,10.000000000000002
464,123373,10.0
464,123793,10.0
464,124204,10.0
464,124553,10.0
466,178058,10.000000000000002
466,550322,10.000000000000002
466,664558,10.000000000000002
466,847550,10.000000000000002
466,131533,10.0
474,123373,8.0
474,123793,8.0
474,124204,8.0
474,124553,8.0
474,125424,8.0
483,544964,10.000000000000002
483,652189,10.000000000000002
483,673731,10.000000000000002
483,948174,10.000000000000002
483,1181917,10.000000000000002
487,131698,10.000000000000002
487,168592,10.000000000000002
487,254960,10.000000000000002
487,301960,10.000000000000002
487,304354,10.000000000000002
509,288472,10.000000000000002
509,541133,10.000000000000002
509,708493,10.000000000000002
509,821189,10.000000000000002
509,1033454,10.000000000000002
513,127495,8.0
513,132738,8.0
513,141300,8.0
513,145417,8.0
513,166633,8.0
514,123793,4.0
514,124204,4.0
514,125465,4.0
514,125564,4.0
514,126335,4.0
517,2851067,10.000000000000002
517,125564,10.0
517,127865,10.0
517,132135,10.0
517,141688,10.0
524,144727,10.000000000000002
524,644425,10.000000000000002
524,1924247,10.000000000000002
524,123373,10.0
524,123793,10.0
526,858304,10.000000000000002
526,124204,10.0
526,126335,10.0
526,130259,10.0
526,131698,10.0
541,125465,8.0
541,127495,8.0
541,127865,8.0
541,131533,8.0
541,132135,8.0
551,234407,10.000000000000002
551,259136,10.000000000000002
551,364862,10.000000000000002
551,571931,10.000000000000002
551,664127,10.000000000000002
571,195076,10.000000000000002
571,858304,10.000000000000002
571,1538863,10.000000000000002
571,1729496,10.000000000000002
571,1738544,10.000000000000002
578,123373,10.000000000000002
578,149739,10.000000000000002
578,871172,10.000000000000002
578,965768,10.000000000000002
578,1081213,10.000000000000002
582,145417,10.000000000000002
582,1354920,10.000000000000002
582,123793,10.0
582,148690,10.0
582,158028,10.0
611,1001122,10.000000000000002
611,1254547,10.000000000000002
611,1955988,10.000000000000002
611,126335,10.0
611,131698,10.0
617,1262352,10.000000000000002
617,1287125,10.000000000000002
617,1516223,10.000000000000002
617,1578308,10.000000000000002
617,1668882,10.000000000000002
635,123373,8.0
635,123793,8.0
635,124204,8.0
635,124553,8.0
635,125424,8.0
644,124553,8.0
644,125424,8.0
644,125465,8.0
644,136110,8.0
644,136860,8.0
655,123373,8.0
655,123793,8.0
655,124204,8.0
655,124553,8.0
655,125424,8.0
657,459290,10.000000000000002
657,721424,10.000000000000002
657,809891,10.000000000000002
657,901186,10.000000000000002
657,920132,10.000000000000002
663,127495,10.000000000000002
663,182578,10.000000000000002
663,396894,10.000000000000002
663,620288,10.000000000000002
663,1992625,10.000000000000002
678,124204,10.000000000000002
678,128959,10.000000000000002
678,132738,10.000000000000002
678,716777,10.000000000000002
678,1063576,10.000000000000002
691,124553,10.000000000000002
691,128730,10.000000000000002
691,128959,10.000000000000002
691,131533,10.000000000000002
691,132135,10.000000000000002
697,123373,8.0
697,123793,8.0
697,124204,8.0
697,124553,8.0
697,125424,8.0
703,124204,10.000000000000002
703,125564,10.000000000000002
703,152836,10.000000000000002
703,153475,10.000000000000002
703,158028,10.000000000000002
704,125424,10.000000000000002
704,175600,10.000000000000002
704,230856,10.000000000000002
704,265806,10.000000000000002
704,295072,10.000000000000002
711,124204,8.0
711,125424,8.0
711,130259,8.0
711,131117,8.0
711,134393,8.0
715,127495,10.000000000000002
715,902200,10.000000000000002
715,1457171,10.000000000000002
715,2014299,10.000000000000002
715,123793,10.0
740,233596,10.000000000000002
740,308834,10.000000000000002
740,616682,10.000000000000002
740,668280,10.000000000000002
740,1339601,10.000000000000002
754,641806,10.000000000000002
754,812813,10.000000000000002
754,813428,10.000000000000002
754,875667,10.000000000000002
754,1299555,10.000000000000002
756,147440,6.000000000000001
756,166633,6.000000000000001
756,532135,6.000000000000001
756,619977,6.000000000000001
756,890500,6.000000000000001
772,883838,10.000000000000002
772,1567172,10.000000000000002
772,1745932,10.000000000000002
772,2564492,10.000000000000002
772,130259,10.0
805,125424,8.0
805,126335,8.0
805,127865,8.0
805,131533,8.0
805,132738,8.0
825,144585,10.000000000000002
825,148690,10.000000000000002
825,168592,10.000000000000002
825,174258,10.000000000000002
825,269172,10.000000000000002
826,125424,10.000000000000002
826,127865,10.000000000000002
826,131117,10.000000000000002
826,354610,10.000000000000002
826,356619,10.000000000000002
827,183945,10.000000000000002
827,304354,10.000000000000002
827,569832,10.000000000000002
827,760309,10.000000000000002
827,815195,10.000000000000002
832,123793,8.0
832,124204,8.0
832,125424,8.0
832,130259,8.0
832,131117,8.0
836,137585,10.000000000000002
836,149913,10.000000000000002
836,265806,10.000000000000002
836,269172,10.000000000000002
836,318596,10.000000000000002
842,159931,10.000000000000002
842,168592,10.000000000000002
842,193179,10.000000000000002
842,374312,10.000000000000002
842,615644,10.000000000000002
846,128730,10.000000000000002
846,166633,10.000000000000002
846,195124,10.000000000000002
846,241759,10.000000000000002
846,1631851,10.000000000000002
848,1376921,10.000000000000002
848,1893305,10.000000000000002
848,2516218,10.000000000000002
848,2605192,10.000000000000002
848,124553,10.0
868,128959,10.000000000000002
868,152662,10.000000000000002
868,324607,10.000000000000002
868,1076484,10.000000000000002
868,1210197,10.000000000000002
870,310735,10.000000000000002
870,1682362,10.000000000000002
870,123373,10.0
870,127495,10.0
870,131698,10.0
871,125424,10.0
871,125564,10.0
871,136110,10.0
871,172027,10.0
871,194369,10.0
874,123373,8.0
874,123793,8.0
874,124204,8.0
874,124553,8.0
874,125424,8.0
878,597279,10.000000000000002
878,1316404,10.000000000000002
878,1992625,10.000000000000002
878,2073013,10.000000000000002
878,2340996,10.000000000000002
890,123793,8.0
890,124204,8.0
890,124553,8.0
890,125424,8.0
890,125465,8.0
918,2743152,10.000000000000002
918,128730,10.0
918,135750,10.0
918,136860,10.0
918,141761,10.0
922,136110,10.000000000000002
922,166006,10.000000000000002
922,509406,10.000000000000002
922,532135,10.000000000000002
922,1090011,10.000000000000002
929,862815,10.000000000000002
929,1203684,10.000000000000002
929,1213752,10.000000000000002
929,1314666,10.000000000000002
929,1366101,10.000000000000002
942,123373,8.0
942,123793,8.0
942,124204,8.0
942,124553,8.0
942,125424,8.0
946,433035,10.000000000000002
946,475271,10.000000000000002
946,889239,10.000000000000002
946,1460606,10.000000000000002
946,1745932,10.000000000000002
947,127495,10.000000000000002
947,137585,10.000000000000002
947,138431,10.000000000000002
947,144051,10.000000000000002
947,147594,10.000000000000002
950,542159,10.000000000000002
950,567453,10.000000000000002
950,773361,10.000000000000002
950,806919,10.000000000000002
950,851656,10.000000000000002
952,273492,10.000000000000002
952,302043,10.000000000000002
952,344877,10.000000000000002
952,511441,10.000000000000002
952,842895,10.000000000000002
962,138431,10.000000000000002
962,325844,10.000000000000002
962,123373,10.0
962,123793,10.0
962,124553,10.0
964,147594,10.000000000000002
964,507732,10.000000000000002
964,569424,10.000000000000002
964,712527,10.000000000000002
964,1680252,10.000000000000002
968,802278,10.000000000000002
968,1515649,10.000000000000002
968,1680076,10.000000000000002
968,124553,10.0
968,125424,10.0
974,806803,10.000000000000002
974,1176605,10.000000000000002
974,1429022,10.000000000000002
974,1851598,10.000000000000002
974,2363191,10.000000000000002
987,125424,10.000000000000002
987,547674,10.000000000000002
987,883661,10.000000000000002
987,1484383,10.000000000000002
987,2354652,10.000000000000002
1002,123373,8.0
1002,123793,8.0
1002,124204,8.0
1002,125424,8.0
1002,126335,8.0
1011,166633,10.000000000000002
1011,350977,10.000000000000002
1011,364862,10.000000000000002
1011,401533,10.000000000000002
1011,653960,10.000000000000002
1015,172027,10.000000000000002
1015,183194,10.000000000000002
1015,287475,10.000000000000002
1015,686614,10.000000000000002
1015,709832,10.000000000000002
1023,172027,10.000000000000002
1023,185182,10.000000000000002
1023,291364,10.000000000000002
1023,427568,10.000000000000002
1023,432268,10.000000000000002
1029,123373,8.0
1029,123793,8.0
1029,124204,8.0
1029,124553,8.0
1029,125424,8.0
1036,147594,10.000000000000002
1036,194182,10.000000000000002
1036,549366,10.000000000000002
1036,1896772,10.000000000000002
1036,123793,10.0
1038,178058,10.000000000000002
1038,334588,10.000000000000002
1038,1325648,10.000000000000002
1038,1424454,10.000000000000002
1038,124204,10.0
1055,125424,10.000000000000002
1055,127495,10.000000000000002
1055,137585,10.000000000000002
1055,155381,10.000000000000002
1055,172914,10.000000000000002
1061,233468,8.0
1061,350461,8.0
1061,358673,8.0
1061,468314,8.0
1061,473854,8.0
1066,124204,10.000000000000002
1066,139086,10.000000000000002
1066,145906,10.000000000000002
1066,151551,10.000000000000002
1066,523495,10.000000000000002
1070,751867,10.000000000000002
1070,123793,10.0
1070,125564,10.0
1070,126335,10.0
1070,127495,10.0
1086,883661,10.000000000000002
1086,1766461,10.000000000000002
1086,1889597,10.000000000000002
1086,1956527,10.000000000000002
1086,123373,10.0
1088,127495,10.0
1088,190529,10.0
1088,240137,10.0
1088,248116,10.0
1088,360075,10.0
1089,178429,10.000000000000002
1089,341450,10.000000000000002
1089,365727,10.000000000000002
1089,383302,10.000000000000002
1089,399913,10.000000000000002
1098,145906,10.000000000000002
1098,152998,10.000000000000002
1098,174086,10.000000000000002
1098,416213,10.000000000000002
1098,1032906,10.000000000000002
1138,277251,10.000000000000002
1138,544038,10.000000000000002
1138,846583,10.000000000000002
1138,1130860,10.000000000000002
1138,1601008,10.000000000000002
1141,131698,10.000000000000002
1141,168592,10.000000000000002
1141,254960,10.000000000000002
1141,301960,10.000000000000002
1141,304354,10.000000000000002
1145,126335,10.000000000000002
1145,130259,10.000000000000002
1145,141548,10.000000000000002
1145,158028,10.000000000000002
1145,326784,10.000000000000002
1149,152662,10.000000000000002
1149,152836,10.000000000000002
1149,733561,10.000000000000002
1149,1172052,10.000000000000002
1149,1212992,10.000000000000002
1171,141688,10.000000000000002
1171,451754,10.000000000000002
1171,961819,10.000000000000002
1171,1154504,10.000000000000002
1171,1285684,10.000000000000002
1181,2016734,10.000000000000002
1181,125465,10.0
1181,126335,10.0
1181,131698,10.0
1181,155820,10.0
1182,137585,10.000000000000002
1182,530550,10.000000000000002
1182,568875,10.000000000000002
1182,786827,10.000000000000002
1182,945880,10.000000000000002
1183,123373,10.000000000000002
1183,149739,10.000000000000002
1183,871172,10.000000000000002
1183,965768,10.000000000000002
1183,1081213,10.000000000000002
1194,124553,10.0
1194,127865,10.0
1194,134393,10.0
1194,136110,10.0
1194,160346,10.0
1198,123373,8.0
1198,123793,8.0
1198,124553,8.0
1198,125465,8.0
1198,127495,8.0
1199,129831,10.000000000000002
1199,155735,10.000000000000002
1199,172914,10.000000000000002
1199,194182,10.000000000000002
1199,353027,10.000000000000002
1214,124553,8.0
1214,154002,8.0
1214,224876,8.0
1214,296781,8.0
1214,313821,8.0
1226,178058,10.000000000000002
1226,432275,10.000000000000002
1226,124204,10.0
1226,124553,10.0
1226,125465,10.0
1231,134393,10.000000000000002
1231,148690,10.000000000000002
1231,174086,10.000000000000002
1231,182578,10.000000000000002
1231,185800,10.000000000000002
1234,123373,10.000000000000002
1234,149739,10.000000000000002
1234,871172,10.000000000000002
1234,965768,10.000000000000002
1234,1081213,10.000000000000002
1246,126335,8.0
1246,127865,8.0
1246,128959,8.0
1246,132738,8.0
1246,133584,8.0
1263,145417,10.000000000000002
1263,2363191,10.000000000000002
1263,131533,10.0
1263,137585,10.0
1263,164051,10.0
1266,220435,10.000000000000002
1266,483202,10.000000000000002
1266,848848,10.000000000000002
1266,856497,10.000000000000002
1266,2238060,10.000000000000002
1268,253667,8.0
1268,276259,8.0
1268,291089,8.0
1268,292441,8.0
1268,294537,8.0
1296,123373,8.0
1296,123793,8.0
1296,124204,8.0
1296,124553,8.0
1296,125424,8.0
1300,144051,6.000000000000001
1300,365727,6.000000000000001
1300,471376,6.000000000000001
1300,508973,6.000000000000001
1300,580060,6.000000000000001
1324,127081,10.000000000000002
1324,188052,10.000000000000002
1324,914568,10.000000000000002
1324,1684589,10.000000000000002
1324,1882731,10.000000000000002
1325,164593,10.000000000000002
1325,403748,10.000000000000002
1325,522755,10.000000000000002
1325,542159,10.000000000000002
1325,1126394,10.000000000000002
1327,127081,10.000000000000002
1327,129831,10.000000000000002
1327,151551,10.000000000000002
1327,168610,10.000000000000002
1327,592539,10.000000000000002
1328,434013,10.000000000000002
1328,529528,10.000000000000002
1328,707767,10.000000000000002
1328,727157,10.000000000000002
1328,741141,10.000000000000002
1343,199231,10.000000000000002
1343,555063,10.000000000000002
1343,659088,10.000000000000002
1343,1057309,10.000000000000002
1343,1679360,10.000000000000002
1347,1698166,10.000000000000002
1347,2590650,10.000000000000002
1347,2854429,10.000000000000002
1347,123373,10.0
1347,123793,10.0
1353,642677,10.000000000000002
1353,946530,10.000000000000002
1353,1507056,10.000000000000002
1353,1950240,10.000000000000002
1353,2261828,10.000000000000002
1354,1169722,6.000000000000001
1354,123373,6.0
1354,124553,6.0
1354,125465,6.0
1354,126335,6.0
1355,147020,10.000000000000002
1355,304354,10.000000000000002
1355,124204,10.0
1355,124553,10.0
1355,125564,10.0
1363,127495,10.0
1363,134393,10.0
1363,148089,10.0
1363,166633,10.0
1363,254960,10.0
1373,2270513,10.000000000000002
1373,130727,10.0
1373,172027,10.0
1373,229056,10.0
1373,317759,10.0
1384,317029,10.000000000000002
1384,536347,10.000000000000002
1384,2185654,10.000000000000002
1384,2722274,10.000000000000002
1384,123373,10.0
1392,127865,8.0
1392,131533,8.0
1392,132738,8.0
1392,136110,8.0
1392,143094,8.0
1413,166633,10.000000000000002
1413,985499,10.000000000000002
1413,1581452,10.000000000000002
1413,1793377,10.000000000000002
1413,123373,10.0
1427,149459,10.000000000000002
1427,1112955,10.000000000000002
1427,1268360,10.000000000000002
1427,1773356,10.000000000000002
1427,1859039,10.000000000000002
1434,153475,10.000000000000002
1434,173235,10.000000000000002
1434,233953,10.000000000000002
1434,710834,10.000000000000002
1434,947192,10.000000000000002
1440,153475,10.000000000000002
1440,226072,10.000000000000002
1440,247125,10.000000000000002
1440,317029,10.000000000000002
1440,517802,10.000000000000002
1443,123793,10.000000000000002
1443,172914,10.000000000000002
1443,917461,10.000000000000002
1443,1141067,10.000000000000002
1443,1733906,10.000000000000002
1446,797218,10.000000000000002
1446,123793,10.0
1446,137585,10.0
1446,166633,10.0
1446,174086,10.0
1449,331636,10.000000000000002
1449,134849,10.0
1449,145417,10.0
1449,221704,10.0
1449,255986,10.0
1471,832622,10.000000000000002
1471,1168767,10.000000000000002
1471,1213427,10.000000000000002
1471,1223725,10.000000000000002
1471,1451390,10.000000000000002
1496,136860,10.000000000000002
1496,555308,10.000000000000002
1496,626764,10.000000000000002
1496,681455,10.000000000000002
1496,686139,10.000000000000002
1497,755371,10.000000000000002
1497,124204,10.0
1497,125564,10.0
1497,126335,10.0
1497,127865,10.0
1498,281431,10.000000000000002
1498,578153,10.000000000000002
1498,1160869,10.000000000000002
1498,2714551,10.000000000000002
1498,128730,10.0
1499,760309,10.000000000000002
1499,1240309,10.000000000000002
1499,125424,10.0
1499,131533,10.0
1499,131698,10.0
1501,123793,10.0
1501,125465,10.0
1501,125564,10.0
1501,126335,10.0
1501,127865,10.0
1508,312324,8.0
1508,321674,8.0
1508,541999,8.0
1508,551321,8.0
1508,603664,8.0
1509,331636,10.000000000000002
1509,451969,10.000000000000002
1509,782079,10.000000000000002
1509,913691,10.000000000000002
1509,921642,10.000000000000002
1512,627759,10.000000000000002
1512,123793,10.0
1512,124204,10.0
1512,125465,10.0
1512,127495,10.0
1529,124553,10.000000000000002
1529,128959,10.000000000000002
1529,149459,10.000000000000002
1529,152662,10.000000000000002
1529,152836,10.000000000000002
1542,127865,10.0
1542,132135,10.0
1542,153475,10.0
1542,172027,10.0
1542,218606,10.0
1575,127495,10.000000000000002
1575,562188,10.000000000000002
1575,963476,10.000000000000002
1575,1460767,10.000000000000002
1575,1463604,10.000000000000002
1582,224876,8.0
1582,405197,8.0
1582,451754,8.0
1582,1019819,8.0
1582,1200223,8.0
1589,917461,10.000000000000002
1589,1141067,10.000000000000002
1589,1733906,10.000000000000002
1589,1768942,10.000000000000002
1589,127495,10.0
1601,450618,10.000000000000002
1601,466944,10.000000000000002
1601,499380,10.000000000000002
1601,544964,10.000000000000002
1601,725242,10.000000000000002
1613,154652,10.000000000000002
1613,833666,10.000000000000002
1613,1167885,10.000000000000002
1613,1205802,10.000000000000002
1613,1216038,10.000000000000002
1618,124553,10.000000000000002
1618,128959,10.000000000000002
1618,149459,10.000000000000002
1618,152662,10.000000000000002
1618,152836,10.000000000000002
1627,135459,8.0
1627,135750,8.0
1627,144585,8.0
1627,147440,8.0
1627,163328,8.0
1632,176490,10.000000000000002
1632,195076,10.000000000000002
1632,442500,10.000000000000002
1632,508973,10.000000000000002
1632,585830,10.000000000000002
1637,123373,8.0
1637,125424,8.0
1637,125564,8.0
1637,128730,8.0
1637,131698,8.0
1655,123793,10.0
1655,124553,10.0
1655,125424,10.0
1655,131698,10.0
1655,133584,10.0
1679,136110,10.000000000000002
1679,125465,10.0
1679,131117,10.0
1679,131533,10.0
1679,145906,10.0
1683,127495,10.000000000000002
1683,131533,10.000000000000002
1683,178058,10.000000000000002
1683,468314,10.000000000000002
1683,555063,10.000000000000002
1695,128730,8.0
1695,129831,8.0
1695,130727,8.0
1695,136860,8.0
1695,137585,8.0
1696,1032906,10.000000000000002
1696,1077340,10.000000000000002
1696,1448967,10.000000000000002
1696,1760942,10.000000000000002
1696,2812364,10.000000000000002
1700,986296,10.000000000000002
1700,1273915,10.000000000000002
1700,1834223,10.000000000000002
1700,123793,10.0
1700,125564,10.0
1703,137585,10.000000000000002
1703,1800249,10.000000000000002
1703,123793,10.0
1703,124553,10.0
1703,127081,10.0
1704,815826,10.000000000000002
1704,870184,10.000000000000002
1704,993753,10.000000000000002
1704,1063761,10.000000000000002
1704,1503791,10.000000000000002
1712,266651,10.000000000000002
1712,815195,10.000000000000002
1712,1034372,10.000000000000002
1712,2257456,10.000000000000002
1712,2945782,10.000000000000002
1717,124204,8.0
1717,124553,8.0
1717,125424,8.0
1717,126335,8.0
1717,127495,8.0
1720,160612,10.000000000000002
1720,833599,10.000000000000002
1720,1596301,10.000000000000002
1720,1661761,10.000000000000002
1720,2098200,10.000000000000002
1722,123373,8.0
1722,123793,8.0
1722,124204,8.0
1722,124553,8.0
1722,125465,8.0
1724,587536,10.000000000000002
1724,1674936,10.000000000000002
1724,1869056,10.000000000000002
1724,127081,10.0
1724,127495,10.0
1725,127495,6.000000000000001
1725,129831,6.000000000000001
1725,131698,6.000000000000001
1725,133584,6.000000000000001
1725,134015,6.000000000000001
1733,725296,10.000000000000002
1733,1274294,10.000000000000002
1733,2036606,10.000000000000002
1733,2212372,10.000000000000002
1733,2391860,10.000000000000002
1739,304354,10.000000000000002
1739,1831026,10.000000000000002
1739,2656152,10.000000000000002
1739,123793,10.0
1739,124204,10.0
1741,123373,10.0
1741,123793,10.0
1741,124204,10.0
1741,125564,10.0
1741,126335,10.0
1766,123373,8.0
1766,123793,8.0
1766,124204,8.0
1766,124553,8.0
1766,125424,8.0
1768,1090219,10.000000000000002
1768,123793,10.0
1768,124553,10.0
1768,131117,10.0
1768,131533,10.0
1773,124553,10.000000000000002
1773,1429022,10.000000000000002
1773,1511014,10.000000000000002
1773,1706067,10.000000000000002
1773,2417217,10.000000000000002
1782,2004376,10.000000000000002
1782,123793,10.0
1782,125465,10.0
1782,126335,10.0
1782,127081,10.0
1785,123373,8.0
1785,123793,8.0
1785,124204,8.0
1785,124553,8.0
1785,125424,8.0
1802,150752,10.000000000000002
1802,172027,10.000000000000002
1802,355463,10.000000000000002
1802,1327789,10.000000000000002
1802,1433766,10.000000000000002
1813,123373,8.0
1813,123793,8.0
1813,124204,8.0
1813,124553,8.0
1813,125424,8.0
1816,123793,10.0
1816,124204,10.0
1816,125465,10.0
1816,127495,10.0
1816,127865,10.0
1826,127495,10.000000000000002
1826,131533,10.000000000000002
1826,178058,10.000000000000002
1826,468314,10.000000000000002
1826,555063,10.000000000000002
1830,291676,10.000000000000002
1830,984289,10.000000000000002
1830,1224461,10.000000000000002
1830,1703776,10.000000000000002
1830,1913039,10.000000000000002
1833,137585,10.000000000000002
1833,141688,10.000000000000002
1833,153475,10.000000000000002
1833,180843,10.000000000000002
1833,254960,10.000000000000002
1845,136110,10.000000000000002
1845,166006,10.000000000000002
1845,184374,10.000000000000002
1845,234407,10.000000000000002
1845,509406,10.000000000000002
1850,791847,10.000000000000002
1850,2195317,10.000000000000002
1850,123793,10.0
1850,125465,10.0
1850,125564,10.0
1853,124204,8.0
1853,127081,8.0
1853,127495,8.0
1853,136860,8.0
1853,137585,8.0
1856,159931,10.000000000000002
1856,362332,10.000000000000002
1856,544964,10.000000000000002
1856,985499,10.000000000000002
1856,1455272,10.000000000000002
1875,126335,10.000000000000002
1875,141548,10.000000000000002
1875,151551,10.000000000000002
1875,229145,10.000000000000002
1875,317029,10.000000000000002
1879,123793,2.0
1879,124204,2.0
1879,124553,2.0
1879,125465,2.0
1879,128730,2.0
1886,124553,10.000000000000002
1886,127081,10.000000000000002
1886,128959,10.000000000000002
1886,132738,10.000000000000002
1886,133584,10.000000000000002
1894,145906,10.000000000000002
1894,168592,10.000000000000002
1894,487852,10.000000000000002
1894,555308,10.000000000000002
1894,903647,10.000000000000002
1896,124204,8.0
1896,124553,8.0
1896,125424,8.0
1896,126335,8.0
1896,127495,8.0
1901,278104,10.000000000000002
1901,585830,10.000000000000002
1901,124553,10.0
1901,125424,10.0
1901,126335,10.0
1921,123373,8.0
1921,123793,8.0
1921,124204,8.0
1921,124553,8.0
1921,125424,8.0
1939,127495,10.000000000000002
1939,131533,10.000000000000002
1939,178058,10.000000000000002
1939,468314,10.000000000000002
1939,555063,10.000000000000002
1948,125424,8.0
1948,125564,8.0
1948,136860,8.0
1948,148690,8.0
1948,155381,8.0
1952,123373,8.0
1952,123793,8.0
1952,124204,8.0
1952,124553,8.0
1952,125465,8.0
1954,131698,10.000000000000002
1954,168592,10.000000000000002
1954,254960,10.000000000000002
1954,301960,10.000000000000002
1954,304354,10.000000000000002
1956,127865,8.0
1956,131117,8.0
1956,132738,8.0
1956,141761,8.0
1956,142179,8.0
1973,806803,10.000000000000002
1973,1176605,10.000000000000002
1973,1429022,10.000000000000002
1973,1851598,10.000000000000002
1973,2363191,10.000000000000002
1982,1019819,10.000000000000002
1982,1146287,10.000000000000002
1982,123793,10.0
1982,124204,10.0
1982,124553,10.0
1987,452942,10.000000000000002
1987,603664,10.000000000000002
1987,1045120,10.000000000000002
1987,1891250,10.000000000000002
1987,2872204,10.000000000000002
1997,806803,10.000000000000002
1997,1176605,10.000000000000002
1997,1429022,10.000000000000002
1997,1851598,10.000000000000002
1997,2363191,10.000000000000002
2011,123373,4.0
2011,123793,4.0
2011,124204,4.0
2011,124553,4.0
2011,125424,4.0
2013,127495,10.0
2013,134393,10.0
2013,148089,10.0
2013,166633,10.0
2013,254960,10.0
2024,141688,10.000000000000002
2024,162634,10.000000000000002
2024,429191,10.000000000000002
2024,898529,10.000000000000002
2024,1113191,10.000000000000002
2031,1618682,10.000000000000002
2031,2351339,10.000000000000002
2031,125424,10.0
2031,125465,10.0
2031,126335,10.0
2032,1948542,10.000000000000002
2032,125424,10.0
2032,137585,10.0
2032,141548,10.0
2032,166633,10.0
2042,358479,10.000000000000002
2042,391525,10.000000000000002
2042,425588,10.000000000000002
2042,528120,10.000000000000002
2042,583572,10.000000000000002
2043,126335,10.000000000000002
2043,187984,10.000000000000002
2043,194182,10.000000000000002
2043,365608,10.000000000000002
2043,368421,10.000000000000002
2045,773361,10.000000000000002
2045,1047613,10.000000000000002
